"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","Class"
"3565",48,"retired","married","basic.9y","no","yes","no","telephone","may","wed",120,1,999,0,"nonexistent","1.1","93.994","-36.4","4.856","5191","no"
"3566",34,"admin.","single","high.school","no","no","no","telephone","may","wed",106,4,999,0,"nonexistent","1.1","93.994","-36.4","4.859","5191","no"
"3567",30,"blue-collar","married","basic.4y","no","no","no","cellular","nov","wed",209,3,999,0,"nonexistent","-0.1","93.2","-42","4.12","5195.8","no"
"3568",35,"unemployed","divorced","university.degree","no","no","no","cellular","apr","tue",253,1,999,1,"failure","-1.8","93.075","-47.1","1.453","5099.1","no"
"3569",57,"self-employed","married","university.degree","no","no","no","cellular","jul","thu",313,1,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"3570",44,"blue-collar","married","basic.9y","no","yes","no","cellular","may","fri",383,1,999,1,"failure","-1.8","92.893","-46.2","1.313","5099.1","no"
"3571",36,"admin.","married","university.degree","no","yes","no","cellular","oct","thu",66,1,999,0,"nonexistent","-3.4","92.431","-26.9","0.754","5017.5","no"
"3572",29,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",58,1,999,0,"nonexistent","1.4","93.444","-36.1","4.963","5228.1","no"
"3573",32,"admin.","married","university.degree","no","no","no","cellular","aug","mon",247,1,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","no"
"3574",32,"technician","married","professional.course","no","yes","yes","cellular","aug","mon",69,2,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","no"
"3575",37,"technician","married","university.degree","no","no","no","telephone","may","wed",360,2,999,0,"nonexistent","1.1","93.994","-36.4","4.859","5191","no"
"3576",26,"self-employed","married","university.degree","no","no","no","telephone","may","thu",13,1,999,0,"nonexistent","1.1","93.994","-36.4","4.86","5191","no"
"3577",53,"management","married","basic.4y","no","yes","no","telephone","may","fri",241,1,999,0,"nonexistent","1.1","93.994","-36.4","4.855","5191","no"
"3578",35,"technician","single","professional.course","no","no","no","cellular","nov","wed",477,1,999,0,"nonexistent","-0.1","93.2","-42","4.12","5195.8","no"
"3579",39,"entrepreneur","single","university.degree","no","yes","yes","cellular","may","fri",233,1,999,1,"failure","-1.8","92.893","-46.2","1.25","5099.1","no"
"3580",28,"admin.","single","high.school","no","yes","no","telephone","jul","thu",123,1,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"3581",25,"services","married","high.school","no","no","no","cellular","may","tue",171,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.344","5099.1","no"
"3582",54,"technician","divorced","university.degree","no","no","no","cellular","aug","tue",155,3,999,0,"nonexistent","1.4","93.444","-36.1","4.968","5228.1","no"
"3583",42,"technician","divorced","high.school","no","no","no","cellular","aug","wed",113,3,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"3584",31,"admin.","single","high.school","no","no","no","cellular","nov","fri",186,1,999,0,"nonexistent","-0.1","93.2","-42","4.021","5195.8","no"
"3585",37,"admin.","married","university.degree","no","no","no","cellular","aug","wed",356,1,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","no"
"3586",31,"technician","married","university.degree","no","no","no","cellular","nov","fri",10,5,999,0,"nonexistent","-0.1","93.2","-42","4.021","5195.8","no"
"3587",37,"admin.","married","university.degree","no","yes","no","cellular","jul","tue",125,3,999,0,"nonexistent","1.4","93.918","-42.7","4.961","5228.1","no"
"3588",28,"blue-collar","single","basic.4y","no","no","no","cellular","may","thu",166,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.266","5099.1","no"
"3589",38,"technician","married","university.degree","no","yes","no","cellular","aug","tue",102,5,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","no"
"3590",46,"blue-collar","married","high.school","no","yes","no","cellular","may","tue",675,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.344","5099.1","no"
"3591",35,"management","divorced","university.degree","no","no","no","cellular","aug","mon",288,7,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","no"
"3592",41,"blue-collar","married","basic.4y","no","yes","no","telephone","may","mon",83,2,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3593",38,"admin.","divorced","university.degree","no","no","no","cellular","apr","mon",62,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.392","5099.1","no"
"3594",55,"admin.","married","high.school","no","yes","no","telephone","may","fri",188,1,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3595",50,"blue-collar","married","basic.9y","no","yes","yes","cellular","nov","fri",5,7,999,0,"nonexistent","-0.1","93.2","-42","4.021","5195.8","no"
"3596",37,"services","married","basic.6y","no","no","no","telephone","may","wed",155,4,999,0,"nonexistent","1.1","93.994","-36.4","4.858","5191","no"
"3597",53,"retired","married","basic.4y","no","no","no","telephone","may","thu",101,23,999,0,"nonexistent","1.1","93.994","-36.4","4.86","5191","no"
"3598",37,"entrepreneur","married","basic.6y","no","yes","no","cellular","aug","fri",148,2,999,0,"nonexistent","-2.9","92.201","-31.4","0.869","5076.2","no"
"3599",35,"services","married","high.school","no","yes","no","cellular","jul","tue",110,3,999,0,"nonexistent","1.4","93.918","-42.7","4.961","5228.1","no"
"3600",30,"services","single","high.school","no","yes","no","cellular","jul","thu",248,5,999,0,"nonexistent","1.4","93.918","-42.7","4.968","5228.1","no"
"3601",46,"housemaid","married","basic.9y","no","no","no","telephone","may","fri",322,5,999,0,"nonexistent","1.1","93.994","-36.4","4.855","5191","no"
"3602",36,"technician","divorced","professional.course","no","yes","no","cellular","aug","wed",79,2,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"3603",32,"services","married","high.school","no","yes","no","cellular","may","fri",76,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.313","5099.1","no"
"3604",36,"admin.","single","high.school","no","no","no","telephone","jun","mon",98,1,999,0,"nonexistent","1.4","94.465","-41.8","4.961","5228.1","no"
"3605",43,"self-employed","married","high.school","no","no","no","cellular","nov","mon",137,3,999,1,"failure","-3.4","92.649","-30.1","0.714","5017.5","no"
"3606",26,"blue-collar","single","basic.6y","no","no","yes","telephone","may","thu",160,1,999,0,"nonexistent","1.1","93.994","-36.4","4.86","5191","no"
"3607",30,"blue-collar","single","basic.4y","no","no","no","telephone","jun","tue",285,1,999,0,"nonexistent","1.4","94.465","-41.8","4.961","5228.1","no"
"3608",50,"management","divorced","university.degree","no","yes","no","cellular","nov","fri",183,1,999,1,"failure","-0.1","93.2","-42","4.021","5195.8","no"
"3609",34,"technician","married","professional.course","no","yes","yes","cellular","nov","fri",379,2,999,0,"nonexistent","-0.1","93.2","-42","4.021","5195.8","no"
"3610",47,"blue-collar","married","basic.6y","no","yes","no","telephone","jun","thu",786,1,999,0,"nonexistent","1.4","94.465","-41.8","4.961","5228.1","no"
"3611",47,"housemaid","single","basic.4y","no","no","no","telephone","jun","tue",241,1,999,0,"nonexistent","1.4","94.465","-41.8","4.961","5228.1","no"
"3612",28,"services","married","high.school","no","no","no","telephone","jul","wed",60,2,999,0,"nonexistent","1.4","93.918","-42.7","4.956","5228.1","no"
"3613",31,"technician","married","high.school","no","no","no","cellular","jul","mon",75,3,999,0,"nonexistent","1.4","93.918","-42.7","4.96","5228.1","no"
"3614",44,"services","married","high.school","no","yes","no","cellular","may","mon",144,3,999,0,"nonexistent","-1.8","92.893","-46.2","1.244","5099.1","no"
"3615",31,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",203,2,999,0,"nonexistent","1.1","93.994","-36.4","4.856","5191","no"
"3616",75,"housemaid","divorced","basic.4y","no","no","no","cellular","apr","fri",95,4,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","no"
"3617",30,"admin.","single","university.degree","no","yes","no","cellular","jun","tue",224,1,999,0,"nonexistent","-2.9","92.963","-40.8","1.262","5076.2","no"
"3618",41,"blue-collar","married","basic.4y","no","yes","no","cellular","apr","wed",95,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.445","5099.1","no"
"3619",51,"admin.","single","university.degree","no","no","no","telephone","may","mon",120,7,999,0,"nonexistent","1.1","93.994","-36.4","4.858","5191","no"
"3620",26,"admin.","married","high.school","no","no","yes","telephone","jun","mon",1021,1,999,0,"nonexistent","1.4","94.465","-41.8","4.96","5228.1","no"
"3621",29,"technician","married","professional.course","no","no","no","telephone","may","wed",71,1,999,0,"nonexistent","1.1","93.994","-36.4","4.859","5191","no"
"3622",54,"technician","married","high.school","no","no","no","telephone","may","tue",13,12,999,0,"nonexistent","1.1","93.994","-36.4","4.856","5191","no"
"3623",38,"technician","divorced","basic.9y","no","no","no","telephone","may","wed",221,1,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3624",31,"admin.","married","high.school","no","yes","no","telephone","may","wed",160,1,999,0,"nonexistent","1.1","93.994","-36.4","4.858","5191","no"
"3625",42,"admin.","divorced","university.degree","no","yes","no","cellular","aug","thu",85,3,999,0,"nonexistent","1.4","93.444","-36.1","4.968","5228.1","no"
"3626",41,"management","married","high.school","no","yes","no","cellular","may","mon",180,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.244","5099.1","no"
"3627",34,"blue-collar","married","basic.9y","no","yes","no","telephone","may","wed",172,1,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3628",31,"admin.","single","university.degree","no","no","no","telephone","may","fri",162,1,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3629",32,"self-employed","married","university.degree","no","yes","yes","cellular","oct","thu",679,1,999,0,"nonexistent","-3.4","92.431","-26.9","0.722","5017.5","no"
"3630",47,"blue-collar","married","high.school","no","no","yes","cellular","may","fri",168,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.313","5099.1","no"
"3631",22,"student","single","basic.9y","no","yes","no","cellular","mar","thu",173,1,999,0,"nonexistent","-1.8","92.843","-50","1.538","5099.1","no"
"3632",27,"services","single","university.degree","no","yes","no","cellular","mar","mon",111,3,999,0,"nonexistent","-1.8","93.369","-34.8","0.652","5008.7","no"
"3633",60,"retired","married","high.school","no","no","no","cellular","may","thu",512,3,999,0,"nonexistent","-1.8","92.893","-46.2","1.266","5099.1","no"
"3634",42,"services","single","high.school","no","no","no","telephone","jun","fri",207,4,999,0,"nonexistent","1.4","94.465","-41.8","4.967","5228.1","no"
"3635",23,"admin.","single","high.school","no","yes","no","cellular","may","thu",638,1,6,1,"success","-1.8","92.893","-46.2","1.266","5099.1","no"
"3636",30,"services","married","high.school","no","yes","no","telephone","may","mon",92,2,999,0,"nonexistent","1.1","93.994","-36.4","4.858","5191","no"
"3637",57,"services","divorced","high.school","no","no","no","telephone","may","mon",78,3,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3638",35,"self-employed","married","university.degree","no","yes","no","telephone","aug","tue",88,1,999,1,"failure","-2.9","92.201","-31.4","0.883","5076.2","no"
"3639",50,"management","married","university.degree","no","yes","no","cellular","aug","mon",308,4,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","no"
"3640",38,"technician","married","professional.course","no","no","no","cellular","may","tue",188,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.344","5099.1","no"
"3641",28,"services","married","high.school","no","yes","no","cellular","jul","tue",124,1,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"3642",36,"entrepreneur","single","basic.4y","no","no","no","cellular","jun","tue",166,1,999,0,"nonexistent","-2.9","92.963","-40.8","1.099","5076.2","no"
"3643",31,"admin.","divorced","high.school","no","no","no","telephone","may","tue",271,3,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3644",32,"entrepreneur","married","university.degree","no","yes","no","cellular","aug","fri",19,9,999,0,"nonexistent","1.4","93.444","-36.1","4.963","5228.1","no"
"3645",47,"technician","divorced","high.school","no","yes","no","telephone","jul","thu",147,1,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"3646",37,"blue-collar","married","basic.9y","no","no","no","cellular","may","wed",224,7,999,0,"nonexistent","-1.8","92.893","-46.2","1.27","5099.1","no"
"3647",41,"self-employed","married","professional.course","no","yes","no","cellular","may","thu",46,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.327","5099.1","no"
"3648",35,"admin.","single","university.degree","no","yes","yes","cellular","aug","thu",471,1,999,0,"nonexistent","-2.9","92.201","-31.4","0.883","5076.2","no"
"3649",36,"blue-collar","married","basic.9y","no","yes","no","cellular","may","wed",184,2,999,1,"failure","-1.8","92.893","-46.2","1.334","5099.1","no"
"3650",25,"unemployed","married","university.degree","no","no","no","telephone","jul","fri",176,15,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"3651",41,"technician","married","professional.course","no","yes","yes","cellular","aug","mon",80,3,999,0,"nonexistent","1.4","93.444","-36.1","4.963","5228.1","no"
"3652",35,"admin.","single","university.degree","no","yes","yes","cellular","apr","thu",358,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.365","5099.1","no"
"3653",58,"admin.","married","high.school","no","yes","no","cellular","jul","fri",318,4,999,1,"failure","-2.9","92.469","-33.6","1.059","5076.2","no"
"3654",38,"services","married","high.school","no","no","no","telephone","may","wed",483,2,999,0,"nonexistent","1.1","93.994","-36.4","4.859","5191","no"
"3655",33,"admin.","married","professional.course","no","no","no","telephone","jun","fri",110,4,999,0,"nonexistent","1.4","94.465","-41.8","4.959","5228.1","no"
"3656",43,"admin.","married","university.degree","no","yes","no","cellular","nov","wed",209,2,999,0,"nonexistent","-0.1","93.2","-42","4.12","5195.8","no"
"3657",48,"entrepreneur","married","basic.9y","no","yes","no","cellular","jul","wed",44,7,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"3658",35,"technician","married","professional.course","no","yes","no","cellular","sep","thu",390,2,999,0,"nonexistent","-1.1","94.199","-37.5","0.878","4963.6","no"
"3659",35,"entrepreneur","married","high.school","no","no","no","telephone","may","fri",178,2,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3660",59,"self-employed","married","basic.9y","no","yes","no","cellular","aug","wed",160,3,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","no"
"3661",34,"technician","married","professional.course","no","yes","no","cellular","may","thu",703,4,999,0,"nonexistent","-1.8","92.893","-46.2","1.266","5099.1","no"
"3662",46,"entrepreneur","married","high.school","no","no","no","cellular","may","tue",366,1,6,1,"success","-1.8","92.893","-46.2","1.291","5099.1","no"
"3663",38,"unemployed","single","high.school","no","yes","no","cellular","dec","mon",1002,3,10,1,"success","-3","92.713","-33","0.717","5023.5","no"
"3664",40,"entrepreneur","married","basic.9y","no","no","no","telephone","may","tue",109,2,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3665",25,"unemployed","single","professional.course","no","yes","no","cellular","apr","wed",97,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.445","5099.1","no"
"3666",56,"housemaid","married","basic.4y","no","no","no","telephone","jun","wed",204,1,999,0,"nonexistent","1.4","94.465","-41.8","4.864","5228.1","no"
"3667",41,"technician","married","university.degree","no","yes","yes","cellular","aug","tue",124,1,999,0,"nonexistent","1.4","93.444","-36.1","4.968","5228.1","no"
"3668",32,"technician","single","university.degree","no","yes","no","cellular","nov","fri",327,1,999,1,"failure","-0.1","93.2","-42","4.021","5195.8","no"
"3669",41,"admin.","married","high.school","no","yes","no","cellular","nov","mon",268,2,999,0,"nonexistent","-0.1","93.2","-42","4.191","5195.8","no"
"3670",38,"housemaid","divorced","high.school","no","yes","yes","cellular","nov","thu",360,1,999,0,"nonexistent","-1.1","94.767","-50.8","1.031","4963.6","no"
"3671",42,"blue-collar","married","basic.6y","no","yes","no","cellular","may","thu",219,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.327","5099.1","no"
"3672",36,"technician","single","professional.course","no","yes","no","cellular","nov","tue",216,1,999,0,"nonexistent","-0.1","93.2","-42","4.153","5195.8","no"
"3673",38,"admin.","divorced","university.degree","no","yes","no","cellular","aug","mon",92,2,999,0,"nonexistent","1.4","93.444","-36.1","4.963","5228.1","no"
"3674",36,"technician","married","basic.9y","no","yes","yes","telephone","jun","wed",702,2,999,0,"nonexistent","1.4","94.465","-41.8","4.864","5228.1","no"
"3675",21,"student","single","high.school","no","no","no","cellular","aug","thu",185,2,4,2,"success","-2.9","92.201","-31.4","0.873","5076.2","no"
"3676",33,"management","married","university.degree","no","yes","no","cellular","nov","wed",214,2,999,0,"nonexistent","-0.1","93.2","-42","4.12","5195.8","no"
"3677",37,"blue-collar","married","basic.9y","no","no","no","telephone","jun","mon",430,2,999,0,"nonexistent","1.4","94.465","-41.8","4.865","5228.1","no"
"3678",44,"blue-collar","single","professional.course","no","no","no","cellular","oct","tue",123,2,999,0,"nonexistent","-3.4","92.431","-26.9","0.742","5017.5","no"
"3679",45,"admin.","married","basic.6y","no","no","yes","cellular","jul","fri",268,2,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"3680",41,"admin.","married","basic.6y","no","no","no","telephone","may","thu",1013,3,999,0,"nonexistent","1.1","93.994","-36.4","4.86","5191","no"
"3681",23,"blue-collar","single","basic.9y","no","no","no","cellular","jun","tue",159,1,999,1,"failure","-2.9","92.963","-40.8","1.262","5076.2","no"
"3682",41,"admin.","married","high.school","no","no","yes","telephone","may","mon",16,1,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3683",50,"technician","single","professional.course","no","yes","yes","cellular","jun","thu",78,1,999,0,"nonexistent","-2.9","92.963","-40.8","1.26","5076.2","no"
"3684",25,"blue-collar","single","basic.4y","no","yes","no","cellular","may","fri",64,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.25","5099.1","no"
"3685",51,"services","divorced","professional.course","no","yes","no","telephone","may","mon",150,7,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3686",53,"admin.","married","high.school","no","no","no","cellular","may","fri",456,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.25","5099.1","no"
"3687",44,"blue-collar","married","basic.4y","no","yes","no","cellular","jul","tue",75,4,999,0,"nonexistent","1.4","93.918","-42.7","4.961","5228.1","no"
"3688",30,"management","married","university.degree","no","yes","no","cellular","apr","fri",242,4,999,1,"failure","-1.8","93.749","-34.6","0.663","5008.7","no"
"3689",31,"technician","married","university.degree","no","no","no","cellular","oct","tue",146,2,12,3,"failure","-1.1","94.601","-49.5","0.982","4963.6","no"
"3690",42,"admin.","married","high.school","no","yes","no","telephone","may","wed",63,1,999,0,"nonexistent","1.1","93.994","-36.4","4.858","5191","no"
"3691",46,"admin.","married","high.school","no","yes","no","telephone","may","fri",185,4,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3692",38,"technician","married","basic.9y","no","no","no","telephone","jun","thu",129,2,999,0,"nonexistent","1.4","94.465","-41.8","4.961","5228.1","no"
"3693",37,"self-employed","married","university.degree","no","yes","yes","cellular","aug","wed",585,2,999,0,"nonexistent","1.4","93.444","-36.1","4.967","5228.1","no"
"3694",25,"blue-collar","married","basic.9y","no","no","no","telephone","jul","thu",30,2,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"3695",23,"blue-collar","married","high.school","no","yes","no","cellular","may","fri",50,5,999,0,"nonexistent","-1.8","92.893","-46.2","1.25","5099.1","no"
"3696",51,"admin.","married","high.school","no","yes","no","cellular","nov","wed",121,3,999,0,"nonexistent","-0.1","93.2","-42","4.12","5195.8","no"
"3697",22,"services","single","high.school","no","yes","no","cellular","jul","fri",143,2,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"3698",28,"blue-collar","married","basic.9y","no","yes","no","cellular","may","tue",82,4,999,0,"nonexistent","-1.8","92.893","-46.2","1.291","5099.1","no"
"3699",45,"admin.","married","university.degree","no","no","no","cellular","jul","wed",194,1,13,1,"success","-2.9","92.469","-33.6","1.029","5076.2","no"
"3700",52,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",34,11,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"3701",57,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","mon",365,4,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","no"
"3702",61,"retired","married","basic.9y","no","yes","yes","cellular","sep","fri",104,2,999,0,"nonexistent","-3.4","92.379","-29.8","0.803","5017.5","no"
"3703",44,"admin.","divorced","high.school","no","yes","no","cellular","aug","mon",99,2,999,0,"nonexistent","1.4","93.444","-36.1","4.97","5228.1","no"
"3704",30,"entrepreneur","single","university.degree","no","no","no","cellular","jul","thu",361,2,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"3705",57,"services","divorced","high.school","no","yes","no","telephone","may","wed",312,2,999,0,"nonexistent","1.1","93.994","-36.4","4.858","5191","no"
"3706",47,"technician","married","university.degree","no","yes","no","cellular","nov","fri",322,1,999,0,"nonexistent","-0.1","93.2","-42","4.021","5195.8","no"
"3707",56,"admin.","married","university.degree","no","no","no","cellular","jul","fri",139,5,999,0,"nonexistent","1.4","93.918","-42.7","4.957","5228.1","no"
"3708",39,"blue-collar","married","basic.9y","no","no","no","cellular","may","tue",163,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.344","5099.1","no"
"3709",54,"retired","married","professional.course","no","no","yes","cellular","jul","fri",39,3,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"3710",29,"unemployed","single","university.degree","no","no","no","telephone","jun","fri",6,17,999,0,"nonexistent","1.4","94.465","-41.8","4.959","5228.1","no"
"3711",35,"unemployed","married","professional.course","no","yes","yes","cellular","dec","thu",62,3,999,1,"failure","-3","92.713","-33","0.707","5023.5","no"
"3712",44,"admin.","divorced","university.degree","no","no","yes","cellular","aug","wed",12,14,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"3713",30,"blue-collar","married","basic.6y","no","yes","yes","telephone","jul","wed",329,3,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","no"
"3714",51,"technician","married","high.school","no","yes","no","cellular","aug","wed",549,2,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"3715",46,"admin.","divorced","university.degree","no","yes","yes","telephone","may","tue",230,1,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3716",31,"admin.","single","high.school","no","no","no","cellular","nov","fri",89,1,999,0,"nonexistent","-0.1","93.2","-42","4.021","5195.8","no"
"3717",36,"admin.","single","high.school","no","yes","no","telephone","may","thu",193,6,999,0,"nonexistent","1.1","93.994","-36.4","4.86","5191","no"
"3718",46,"technician","married","basic.6y","no","no","no","cellular","apr","tue",254,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.453","5099.1","no"
"3719",35,"blue-collar","married","basic.9y","no","no","yes","telephone","may","wed",58,1,999,0,"nonexistent","1.1","93.994","-36.4","4.859","5191","no"
"3720",38,"services","divorced","basic.6y","no","no","no","telephone","may","thu",180,1,999,0,"nonexistent","1.1","93.994","-36.4","4.855","5191","no"
"3721",31,"management","single","university.degree","no","yes","no","cellular","may","mon",125,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.299","5099.1","no"
"3722",48,"blue-collar","married","professional.course","no","no","yes","cellular","may","thu",291,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.327","5099.1","no"
"3723",49,"blue-collar","married","basic.4y","no","no","no","cellular","nov","tue",34,1,999,1,"failure","-0.1","93.2","-42","4.153","5195.8","no"
"3724",33,"technician","single","professional.course","no","yes","yes","cellular","jul","mon",554,1,999,0,"nonexistent","1.4","93.918","-42.7","4.96","5228.1","no"
"3725",31,"admin.","single","university.degree","no","no","no","cellular","aug","thu",47,1,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","no"
"3726",61,"retired","married","university.degree","no","no","no","telephone","sep","mon",147,1,999,0,"nonexistent","-3.4","92.379","-29.8","0.797","5017.5","no"
"3727",24,"technician","single","professional.course","no","no","no","cellular","jul","wed",98,2,999,0,"nonexistent","1.4","93.918","-42.7","4.957","5228.1","no"
"3728",55,"admin.","married","high.school","no","yes","yes","telephone","jun","tue",269,1,999,0,"nonexistent","1.4","94.465","-41.8","4.961","5228.1","no"
"3729",26,"technician","single","university.degree","no","no","no","cellular","jul","fri",129,2,6,1,"success","-1.7","94.215","-40.3","0.861","4991.6","no"
"3730",49,"blue-collar","divorced","high.school","no","no","no","telephone","may","fri",152,1,999,0,"nonexistent","1.1","93.994","-36.4","4.864","5191","no"
"3731",52,"services","married","professional.course","no","no","yes","cellular","aug","fri",173,7,999,0,"nonexistent","1.4","93.444","-36.1","4.966","5228.1","no"
"3732",56,"management","married","professional.course","no","yes","no","cellular","may","mon",240,2,999,1,"failure","-1.8","92.893","-46.2","1.299","5099.1","no"
"3733",32,"services","married","professional.course","no","no","no","telephone","may","thu",103,7,999,0,"nonexistent","1.1","93.994","-36.4","4.86","5191","no"
"3734",33,"admin.","married","university.degree","no","no","no","telephone","aug","fri",120,1,999,0,"nonexistent","1.4","93.444","-36.1","4.963","5228.1","no"
"3735",54,"retired","divorced","university.degree","no","yes","no","cellular","may","fri",778,5,999,1,"failure","-1.8","92.893","-46.2","1.25","5099.1","no"
"3736",27,"blue-collar","single","basic.9y","no","yes","no","cellular","may","tue",339,2,999,1,"failure","-1.8","92.893","-46.2","1.291","5099.1","no"
"3737",32,"blue-collar","married","basic.9y","no","yes","no","cellular","may","fri",34,11,999,0,"nonexistent","-1.8","92.893","-46.2","1.25","5099.1","no"
"3738",32,"blue-collar","married","basic.4y","no","yes","no","cellular","jul","mon",51,2,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"3739",32,"admin.","single","high.school","no","yes","no","telephone","jul","thu",209,2,999,0,"nonexistent","1.4","93.918","-42.7","4.958","5228.1","no"
"3740",43,"housemaid","single","basic.9y","no","no","no","cellular","nov","tue",173,1,999,0,"nonexistent","-0.1","93.2","-42","4.153","5195.8","no"
"3741",34,"admin.","married","basic.9y","no","yes","no","cellular","apr","mon",12,5,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","no"
"3742",30,"admin.","married","university.degree","no","no","no","cellular","aug","mon",146,3,999,0,"nonexistent","1.4","93.444","-36.1","4.963","5228.1","no"
"3743",26,"admin.","single","high.school","no","yes","no","telephone","may","mon",195,2,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3744",36,"admin.","single","high.school","no","yes","yes","cellular","may","thu",277,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.327","5099.1","no"
"3745",32,"admin.","married","basic.9y","no","no","no","telephone","jul","tue",320,3,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"3746",30,"admin.","single","university.degree","no","yes","yes","cellular","jul","mon",151,2,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","no"
"3747",51,"blue-collar","married","basic.4y","no","yes","no","cellular","may","mon",59,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.354","5099.1","no"
"3748",26,"admin.","single","high.school","no","no","no","cellular","nov","mon",371,2,999,2,"failure","-3.4","92.649","-30.1","0.715","5017.5","no"
"3749",29,"admin.","single","university.degree","no","no","no","telephone","jun","mon",73,3,999,0,"nonexistent","1.4","94.465","-41.8","4.96","5228.1","no"
"3750",42,"admin.","married","high.school","no","no","no","telephone","may","tue",695,3,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","no"
"3751",43,"technician","married","high.school","no","yes","no","cellular","aug","tue",88,1,999,0,"nonexistent","1.4","93.444","-36.1","4.963","5228.1","no"
